Old_Price,New_Price,date_range,Manufacturer,Model,ProdYear,Gear_box_type,Price_variation,Price_change
248900.0,252900.0,2022-07-04,Suzuki,Celerio,2022,Automatic,trending_up,4000.0
239900.0,248900.0,2022-06-06,Suzuki,Celerio,2022,Automatic,trending_up,9000.0
370000.0,390000.0,2022-09-05,Canghe,Q35,2022,Automatic,trending_up,20000.0
354000.0,370000.0,2022-08-22,Canghe,Q35,2022,Automatic,trending_up,16000.0
344000.0,354000.0,2022-06-08,Canghe,Q35,2022,Automatic,trending_up,10000.0
334000.0,344000.0,2022-05-15,Canghe,Q35,2022,Automatic,trending_up,10000.0
314000.0,334000.0,2022-04-21,Canghe,Q35,2022,Automatic,trending_up,20000.0
279000.0,299000.0,2022-03-23,Canghe,Q35,2022,Automatic,trending_up,20000.0
539900.0,590000.0,2022-06-12,Mazda,3,2022,Automatic,trending_up,50100.0
500000.0,539900.0,2022-03-21,Mazda,3,2022,Automatic,trending_up,39900.0
510000.0,535000.0,2022-09-30,Hyundai,Elantra CN7,2022,Automatic,trending_up,25000.0
445000.0,510000.0,2022-09-01,Hyundai,Elantra CN7,2022,Automatic,trending_up,65000.0
430000.0,445000.0,2022-06-15,Hyundai,Elantra CN7,2022,Automatic,trending_up,15000.0
580000.0,600000.0,2022-06-15,Hyundai,Tucson,2022,Automatic,trending_up,20000.0
375000.0,380000.0,2023-03-15,Chery,Arrizo 5,2023,Manual,trending_up,5000.0
370000.0,375000.0,2023-03-01,Chery,Arrizo 5,2023,Manual,trending_up,5000.0
365000.0,370000.0,2023-02-12,Chery,Arrizo 5,2023,Manual,trending_up,5000.0
339900.0,365000.0,2023-01-15,Chery,Arrizo 5,2023,Manual,trending_up,25100.0
299900.0,339900.0,2023-01-11,Chery,Arrizo 5,2023,Manual,trending_up,40000.0
295000.0,299900.0,2022-12-18,Chery,Arrizo 5,2023,Manual,trending_up,4900.0
280000.0,295000.0,2022-10-31,Chery,Arrizo 5,2023,Manual,trending_up,15000.0
275000.0,280000.0,2022-09-30,Chery,Arrizo 5,2023,Manual,trending_up,5000.0
265000.0,275000.0,2022-09-18,Chery,Arrizo 5,2023,Manual,trending_up,10000.0
250000.0,265000.0,2022-09-01,Chery,Arrizo 5,2023,Manual,trending_up,15000.0
415000.0,420000.0,2023-03-15,Chery,Arrizo 5,2023,Automatic,trending_up,5000.0
410000.0,415000.0,2023-03-01,Chery,Arrizo 5,2023,Automatic,trending_up,5000.0
405000.0,410000.0,2023-02-12,Chery,Arrizo 5,2023,Automatic,trending_up,5000.0
375900.0,405000.0,2023-01-15,Chery,Arrizo 5,2023,Automatic,trending_up,29100.0
338000.0,375900.0,2023-01-11,Chery,Arrizo 5,2023,Automatic,trending_up,37900.0
334900.0,338000.0,2023-01-02,Chery,Arrizo 5,2023,Automatic,trending_up,3100.0
329000.0,334900.0,2022-12-18,Chery,Arrizo 5,2023,Automatic,trending_up,5900.0
310000.0,329000.0,2022-10-31,Chery,Arrizo 5,2023,Automatic,trending_up,19000.0
305000.0,310000.0,2022-09-30,Chery,Arrizo 5,2023,Automatic,trending_up,5000.0
290000.0,305000.0,2022-09-18,Chery,Arrizo 5,2023,Automatic,trending_up,15000.0
440000.0,445000.0,2023-03-15,Chery,Arrizo 5,2023,Automatic,trending_up,5000.0
435000.0,440000.0,2023-03-01,Chery,Arrizo 5,2023,Automatic,trending_up,5000.0
430000.0,435000.0,2023-02-12,Chery,Arrizo 5,2023,Automatic,trending_up,5000.0
399900.0,430000.0,2023-01-15,Chery,Arrizo 5,2023,Automatic,trending_up,30100.0
358000.0,399900.0,2023-01-11,Chery,Arrizo 5,2023,Automatic,trending_up,41900.0
354900.0,358000.0,2023-01-02,Chery,Arrizo 5,2023,Automatic,trending_up,3100.0
349000.0,354900.0,2022-12-18,Chery,Arrizo 5,2023,Automatic,trending_up,5900.0
325000.0,349000.0,2022-10-31,Chery,Arrizo 5,2023,Automatic,trending_up,24000.0
320000.0,325000.0,2022-09-30,Chery,Arrizo 5,2023,Automatic,trending_up,5000.0
310000.0,320000.0,2022-09-18,Chery,Arrizo 5,2023,Automatic,trending_up,10000.0
610000.0,615000.0,2023-03-15,Chery,Tiggo 7,2023,Automatic,trending_up,5000.0
600000.0,610000.0,2023-03-01,Chery,Tiggo 7,2023,Automatic,trending_up,10000.0
590000.0,600000.0,2023-02-12,Chery,Tiggo 7,2023,Automatic,trending_up,10000.0
550000.0,590000.0,2023-01-15,Chery,Tiggo 7,2023,Automatic,trending_up,40000.0
500000.0,550000.0,2023-01-11,Chery,Tiggo 7,2023,Automatic,trending_up,50000.0
489900.0,500000.0,2023-01-02,Chery,Tiggo 7,2023,Automatic,trending_up,10100.0
480000.0,489900.0,2022-12-18,Chery,Tiggo 7,2023,Automatic,trending_up,9900.0
455000.0,480000.0,2022-10-31,Chery,Tiggo 7,2023,Automatic,trending_up,25000.0
440000.0,455000.0,2022-09-30,Chery,Tiggo 7,2023,Automatic,trending_up,15000.0
420000.0,440000.0,2022-09-18,Chery,Tiggo 7,2023,Automatic,trending_up,20000.0
660000.0,665000.0,2023-03-15,Chery,Tiggo 7,2023,Automatic,trending_up,5000.0
650000.0,660000.0,2023-03-01,Chery,Tiggo 7,2023,Automatic,trending_up,10000.0
640000.0,650000.0,2023-02-12,Chery,Tiggo 7,2023,Automatic,trending_up,10000.0
599000.0,640000.0,2023-01-15,Chery,Tiggo 7,2023,Automatic,trending_up,41000.0
545000.0,599000.0,2023-01-11,Chery,Tiggo 7,2023,Automatic,trending_up,54000.0
529900.0,545000.0,2023-01-02,Chery,Tiggo 7,2023,Automatic,trending_up,15100.0
520000.0,529900.0,2022-12-18,Chery,Tiggo 7,2023,Automatic,trending_up,9900.0
490000.0,520000.0,2022-10-31,Chery,Tiggo 7,2023,Automatic,trending_up,30000.0
475000.0,490000.0,2022-09-30,Chery,Tiggo 7,2023,Automatic,trending_up,15000.0
455000.0,475000.0,2022-09-18,Chery,Tiggo 7,2023,Automatic,trending_up,20000.0
520000.0,525000.0,2023-03-15,Chery,Tiggo 3,2023,Automatic,trending_up,5000.0
515000.0,520000.0,2023-03-01,Chery,Tiggo 3,2023,Automatic,trending_up,5000.0
509000.0,515000.0,2023-02-12,Chery,Tiggo 3,2023,Automatic,trending_up,6000.0
475000.0,509000.0,2023-01-15,Chery,Tiggo 3,2023,Automatic,trending_up,34000.0
425000.0,475000.0,2023-01-11,Chery,Tiggo 3,2023,Automatic,trending_up,50000.0
414900.0,425000.0,2023-01-02,Chery,Tiggo 3,2023,Automatic,trending_up,10100.0
410000.0,414900.0,2022-12-18,Chery,Tiggo 3,2023,Automatic,trending_up,4900.0
385000.0,410000.0,2022-10-31,Chery,Tiggo 3,2023,Automatic,trending_up,25000.0
375000.0,385000.0,2022-09-30,Chery,Tiggo 3,2023,Automatic,trending_up,10000.0
370000.0,375000.0,2022-09-18,Chery,Tiggo 3,2023,Automatic,trending_up,5000.0
